1.015167074666596250e+02,6.655264257398462746e+01,8.365518709750074322e+01,1.097848907000509939e+02,7.333538342110428232e+01,9.396709019254564055e+01,9.683152070917178378e+01,6.212545384840118601e+01,7.287733476511027675e+01,1.476339140457219230e+02,2.359268713030019171e+01,1.270889926113358399e+02,1.625552039105443214e+02,1.119147084723215073e+02,6.456828305524700795e+01
1.006883870865709412e+02,5.574683860705754057e+01,6.115251830637828334e+01,1.258121469155449432e+02,6.349213363233046437e+01,1.726983842976658536e+02,1.413222954662173549e+02,1.428723503200051255e+02,1.203310932773110267e+02,9.863590289101067299e+01,6.026652454346072574e+01,6.341485574034228989e+01,7.853531781618345065e+01,1.331511342020338304e+02,7.288011689788757508e+01
1.547359687224043512e+02,6.504940219469881413e+01,7.781948286497983247e+01,8.089554050172399968e+01,3.652562145802077964e+01,1.086219880871314700e+02,2.306367629081529174e+02,6.504158831014652264e+01,8.167670046908570214e+01,1.194460464949832783e+02,4.686747608972425638e+01,7.649074966470281822e+01,9.706996661096910373e+01,5.260848221601196428e+01,6.051422340726425375e+01
9.439379556493850032e+01,1.747027692046349401e+01,1.203747865165350532e+02,3.958405094758860798e+01,9.678033816181957150e+01,1.133160275732864903e+02,1.086407566358415409e+02,3.596682678033339187e+01,4.374827282327148481e+01,1.153219352035804661e+02,3.201464348174874175e+01,7.604025486965296921e+01,9.835991947228235688e+01,4.629125430262516261e+01,4.169686074603202286e+01
8.024654376293842688e+02,2.309221827051793241e+02,2.406613151988165384e+02,3.160284891542214609e+02,1.891199130669860722e+02,3.878878717236929106e+02,5.707545227796472318e+02,1.615284117455007333e+02,3.230954738610121808e+02,1.654593241100142677e+03,2.531422275482046871e+02,3.001330133663684023e+02,5.719750798407050070e+02,3.349102480097591297e+02,4.217825722703792621e+02
4.019976849580236831e+02,1.433351983526652589e+02,1.434244245343553246e+02,1.945971229217412315e+02,1.784234531926542786e+02,3.497152471693816551e+02,4.295308414824034458e+02,1.914847901442554132e+02,1.882546578671786222e+02,5.000256842475048984e+02,1.144982616981017571e+02,1.180520393670051646e+02,1.992945953159070598e+02,9.252673400169904880e+02,2.000986587318326713e+02
1.004622200222304969e+02,4.426465901716774454e+01,8.040425452371066228e+01,8.048894037181609917e+01,6.877410433560932290e+01,2.342770672545909463e+02,1.226377968834243006e+02,6.936464979992116753e+01,7.763010158528916804e+01,3.923450306905155571e+01,4.308337714496795456e+01,7.550033500240228079e+01,1.133690605461898002e+02,1.096390626846201570e+02,3.986986775900826530e+01
1.782244117211658363e+02,7.080272217638042775e+01,1.025004123078864779e+02,1.116523030473793199e+02,1.070577850050656963e+02,4.802726800501264393e+02,1.242018089708763711e+02,9.822316509341962387e+01,1.300264745017627206e+02,1.511395289121771839e+02,2.194839504608003367e+01,6.269933530669118937e+01,2.057355925005291510e+02,6.631759278323794149e+01,1.041977925772216196e+02
3.208845081041270078e+02,2.337359670924144694e+01,2.434282780393317580e+01,2.306865904688605440e+01,1.193071243532171977e+01,3.153563540561896161e+01,6.568706097096222152e+01,2.356261147452275040e+01,4.727163066051765128e+01,6.504955133148472157e+01,2.060506274663458726e+01,2.809810648961162016e+01,4.510528110601728002e+01,5.162502888973934745e+01,5.585972682538147183e+01
6.871022650649662467e+01,7.564668218380842291e+01,6.244140827839559904e+01,1.490560715019332463e+02,5.502133200113542699e+01,1.328461195437571973e+02,1.602078017144135060e+02,2.496300851170004620e+01,8.749258609694696531e+01,1.351372765901449213e+02,4.819320360977933149e+01,6.701111620682034697e+01,1.292751267781839886e+02,3.447525411531415784e+02,2.924549932334279490e+01
5.793427883735087107e+02,2.585171378721002498e+02,4.547077757048953686e+02,1.727439569164000659e+03,3.333469343147166910e+02,4.967565775386138966e+02,6.257898179859316770e+02,3.691923233073471238e+02,2.620374835470704511e+02,6.126948864601021114e+02,2.479796823582687182e+02,4.799870289658268234e+02,5.679315588979778795e+02,3.269138816297440258e+02,5.643625538798878551e+02
5.928978786876472640e+01,7.417569949072142066e+00,1.120902779529514781e+01,7.822747135261718654e+01,6.059430048056983154e+00,1.026888550804895495e+01,2.104886203480271334e+01,7.606197806907840642e-01,5.078122235357980685e+00,6.495134135195377212e+01,7.275174056422600621e+00,9.145776827864871450e+00,2.925805470539647146e+01,1.823063602044710194e+02,6.703516281184642267e+00
9.333835698458265995e+01,5.717896299961395101e+01,8.888820835722559366e+01,2.507821982107565262e+01,7.701019040530050574e+01,8.650860460731458090e+01,1.113908489904597445e+02,2.853049766638993034e+01,1.609750365256493012e+02,5.903194725595884762e+01,4.849298444527111940e+01,5.330991721640423719e+01,1.067832771641926968e+02,3.075491826488678626e+01,3.072802929567450292e+01
4.997454677568196502e+01,1.787537743823386549e+01,2.751514806751801956e+01,5.092779688434909247e+01,6.471865547226985882e+01,5.405362169043936404e+01,1.167948767355856745e+02,9.650858182915752081e+01,4.495574995897696624e+01,1.864017403615300168e+02,2.628382698364178083e+01,2.929829775747395715e+01,3.620122129473246275e+01,6.866478669607951701e+01,2.782577205432986744e+01
2.123730353580396013e+01,3.591184554910888949e+01,2.789508300680539321e+01,2.921580961646710506e+01,3.930484945752994008e+01,4.294742957399125771e+01,4.192288659476938051e+01,2.112188293140770057e+01,6.150118868888588253e+01,3.681002339122960620e+01,2.080592260212288025e+01,1.672146387053070526e+01,3.528819295204152695e+01,1.492353102362365824e+01,7.392587205682079166e+00
1.178955328352798659e+02,7.203151799790147436e+01,5.394528572434297331e+01,8.510106791005908633e+01,8.371703432064049366e+01,1.138950135019252343e+02,9.806295485017021463e+01,8.278175994517843606e+01,6.829629228477203640e+01,4.381744241953720120e+01,9.811329015222855787e+01,6.184183719774148358e+01,7.768784557097289678e+01,6.307882199153422675e+01,4.773430329771576908e+01
1.252068087025794085e+02,2.884020138777524878e+01,4.874600366902014059e+01,9.174357180532486211e+01,8.359453939057222271e+01,1.251415073991370122e+02,2.143633218683359303e+02,5.952326904953133635e+01,7.450963213131869622e+01,6.385108683635365168e+01,3.856451909512059473e+01,7.768245865837940300e+01,7.286263978581395406e+01,6.929304543896770952e+01,3.707739478176970493e+01
2.502894520075361839e+01,1.810164862318276136e+01,4.351782838159556377e+01,6.978266137191100427e+01,3.128724144541468632e+01,4.345393539996635468e+01,4.667667617937935631e+01,3.005001525853341704e+01,5.124717478219950806e+01,7.107064513344430168e+01,6.175419303116801473e+01,4.698529700594097847e+01,4.025527896733074584e+01,2.121641878189558028e+01,5.057204043728406617e+01
9.559952024705707174e+01,6.365585174808563806e+01,4.002958014517523821e+01,4.961799668759665138e+01,4.765253651257373946e+01,4.027228948046984414e+01,7.240447735993404876e+01,3.570814944496707710e+01,4.065429706629511486e+01,5.491710647209898610e+01,2.768594258978769673e+01,5.612919950223127330e+01,7.063984092441249629e+01,1.705696246530335429e+02,4.846358716628154895e+01
2.275741537649242332e+02,9.027927720770757958e+01,1.423793432324061712e+02,6.261608458975818792e+01,6.954750731133606223e+01,1.430559116391774808e+02,2.083887687914001106e+02,7.952934911904046089e+01,6.714122197901002664e+01,1.682134056354753966e+02,5.182745734726827891e+01,6.794786499748173014e+01,1.413480390399674320e+02,3.598123723108428180e+02,8.733924303420414503e+01
8.093959293022625445e+01,5.207351880999099336e+01,5.628000331405910117e+01,5.523946952909955854e+01,4.985335115949290952e+01,6.261427917365220708e+01,6.884995168435058588e+01,4.102093848654212138e+01,4.294051199762588311e+01,1.314696144729369109e+02,4.784353839663880592e+01,4.960484538894201734e+01,6.775402781758731408e+01,1.739056180046404734e+02,3.961073883421489938e+01
7.958573337165486805e+01,1.909377898949449914e+01,3.624929067297503593e+01,1.077348982434385789e+02,6.163680703208763845e+01,7.071989669374049470e+01,4.467190741178227142e+01,3.399621882377795856e+01,3.542020499781833109e+01,7.762028148452232301e+01,2.441451601604227051e+01,3.936179464819071683e+01,6.771162137401925918e+01,2.274216888301396011e+02,3.736136141031608560e+01
1.302045949515543555e+02,5.441830770672888207e+01,6.281522844125351668e+01,7.206828132097992068e+01,2.413047186776436703e+01,7.799563095554685788e+01,1.699604074016467337e+02,4.643542524431812524e+01,4.032120543401040891e+01,1.210284025222567550e+02,3.805526035155114073e+01,7.278140192999117630e+01,7.712821867653137531e+01,4.680887375380343229e+01,5.984828944206297052e+01
2.379381970648032905e+02,3.161084924914275263e+01,7.628948282764744704e+01,9.055418480237725021e+01,8.384451477855735391e+01,1.229268269940533713e+02,1.322829933510810463e+02,1.141413533852267079e+02,7.355080950105430304e+01,1.555117903627795499e+02,1.188859366164431748e+02,1.345428689890760268e+02,1.097747541566147476e+02,7.835291703524667639e+01,6.779252088589612413e+01
3.357003316153255810e+02,1.867312225457980333e+02,2.810456651999487008e+02,5.083725825722319769e+02,2.891569775970689875e+02,5.043470459774869710e+02,9.666369863013845816e+02,2.725522328339038154e+02,2.294133089376100827e+02,4.144369374629334857e+02,1.072320421545946658e+02,2.460306277170451210e+02,3.821048547217022247e+02,4.243079047711320300e+02,2.679312795918352208e+02
1.283105574721536186e+02,3.322865179609691921e+01,3.797716352124712103e+01,4.230029317849955817e+01,6.784858766126278340e+01,9.185495534152241248e+01,5.075975846145693993e+01,8.503946588469257506e+01,4.345937114526770984e+01,5.966652343546176951e+01,6.047400484515522123e+01,6.471391033500545120e+01,5.122933172751321962e+01,5.716947008897641780e+01,5.696795510568825449e+01
6.444180228206374750e+01,5.097837090762276091e+01,7.043877701002013225e+01,7.919003207623015328e+01,6.769293965940453006e+01,1.235525150255916884e+02,1.098953225349581544e+02,7.797374603648023594e+01,5.184171160045671201e+01,2.808420485554630659e+02,5.592534190242958658e+01,3.552511212271569008e+01,7.465697416033403044e+01,2.875840669480185738e+02,3.146123917821109117e+01
4.484134409999377624e+00,2.020574922056036726e+00,1.337154915814729428e+01,4.313155298100245894e+00,1.646240055789150114e+00,3.118982990335553707e-01,1.365248699715554004e+01,6.475424668511953641e+00,1.133647773493160926e+00,1.900257191621843234e+01,5.490666438118287918e-01,5.394446564962984247e+00,4.674644999759906661e+00,7.866323877631725914e+00,1.010383441532881044e+01
1.326814576644869703e+02,9.466651402650143154e+01,6.958621243298296122e+01,1.418211761256162049e+02,5.874156078020168081e+01,2.293315686910222269e+02,1.655074595144080547e+02,8.294465895455836346e+01,9.457970959863411053e+01,1.441099790760982842e+02,5.697877576581872461e+01,1.014815725808754507e+02,1.605545763497592873e+02,5.967513008962680487e+01,1.023396483494094724e+02
9.378058307863183529e+01,3.492278532716577644e+01,6.314895154769057939e+01,9.940123826526664175e+01,3.794408162001165863e+01,4.654442482382576429e+01,8.089795032898463489e+01,6.626827914704595912e+01,3.222882394659087169e+01,1.597435263314481801e+02,2.790562027542137358e+01,2.260990080333876762e+01,8.102045786840874086e+01,3.304203293854782260e+02,3.716304725069089443e+01
8.186857521605838883e+01,5.155028100980094763e+01,7.551778722848190739e+01,5.696739973138038238e+01,8.420623993773590144e+01,9.371872456784218741e+01,8.872375601199445327e+01,8.755461112270327817e+01,7.998664758791493057e+01,3.589240869085832486e+01,5.467472149423193173e+01,9.564261525313951040e+01,9.688780893156517493e+01,4.725514889129187424e+01,1.125532743250006860e+02
1.166543409384809564e+02,2.706173602330341765e+01,5.319349448908371869e+01,1.142440867409484753e+02,2.335297834860899258e+01,7.692525547246179940e+01,6.008995043693936822e+01,1.982063767309537283e+01,3.722123980716501279e+01,7.959319690316912954e+01,4.211733194615649012e+01,7.091427644246985551e+01,8.373599933442635290e+01,6.486768965980321866e+01,5.920778578388773639e+01
3.077208586304812954e+01,2.990149053344454444e+01,2.729678341667581520e+01,1.803946369911857062e+02,4.897742196164590922e+01,6.316085752488192639e+01,1.288133979495588619e+02,5.793871893298238973e+01,3.174729368462976709e+01,5.799935073938191010e+01,2.196474042281514727e+01,3.776802277332328828e+01,7.403043686756204522e+01,1.346531047842235296e+02,4.158165755464099078e+01
9.908828258523097077e+01,4.231955789816520053e+01,8.210243950874797747e+01,5.507363483172647278e+01,3.829309481606819787e+01,5.390285051682327122e+01,5.704120436354467216e+01,2.284859644592097894e+01,3.945007289564914288e+01,1.703287190212768110e+02,1.194248689855174916e+01,3.472036901728411351e+01,7.699065813937008329e+01,8.550130930483162217e+01,2.039672375680872562e+01
5.974785671608706394e+01,7.077897634055527476e+01,8.249321754997869505e+01,2.206052455408930655e+02,8.020652502458816002e+01,7.735936524637560296e+01,6.950028344107209932e+01,1.265705652589815884e+02,3.664473955905950220e+01,1.307229290691699362e+02,3.808410243554219932e+01,6.723911376576761256e+01,6.941695318532002545e+01,3.087921211853205818e+02,7.183800568128859254e+01
4.129721781680557342e+02,1.585161975623840362e+02,2.617913942788302961e+02,5.730960853182098163e+02,2.386282524614144620e+02,5.224973213883806693e+02,1.032473850637283476e+03,2.739939298537321974e+02,2.880031395301753037e+02,2.957373523732310900e+02,1.016612947583651732e+02,1.895265497661172276e+02,3.949852841828160877e+02,3.795282780506835252e+02,1.615888916703207201e+02
5.389962352482482402e+02,1.734158022176869736e+02,8.700537289896926723e+02,3.753806286129517389e+02,2.519345808118923742e+02,3.201787844886223979e+02,4.051741499810349865e+02,1.818858873282345314e+02,1.949400513778001880e+02,4.482713363136145972e+02,2.985065859852247172e+02,2.410032952370611099e+02,2.658990025295540818e+02,4.188973542698357164e+02,2.624625766085460441e+02
5.310023137722237152e+02,2.267760162312625596e+02,2.395910903953623006e+02,4.960193662429939536e+02,1.938160522855881709e+02,2.342256233592723618e+02,3.479067727329543231e+02,2.367450136385355961e+02,2.316180636318364350e+02,2.971032730166965848e+03,3.506818723033117635e+02,4.771741911471002595e+02,3.686735340235932767e+02,5.589963135260979925e+02,2.757410465428990278e+02
5.599544970120413723e+01,6.378179787108177123e+01,7.915201898301654637e+01,1.764392133285312241e+02,6.099496001400276413e+01,1.289999917965810141e+02,1.572399812997925039e+02,7.196108620976033876e+01,6.779735479600554982e+01,2.061156724991405724e+02,5.218759523735119643e+01,6.462484502823299692e+01,9.661526212640593769e+01,2.081928243489837200e+02,6.990194675990998974e+01
2.364502879950260308e+02,1.953888547151067314e+02,9.620187861632034299e+01,2.334372835957930761e+02,1.453230793174149085e+02,7.026546510365114955e+02,3.154482266670743229e+02,1.738191027394977368e+02,1.823154092522822793e+02,2.509903857918056360e+02,9.206881292240352366e+01,1.264813637658758410e+02,2.787002353631878009e+02,1.032815506777757832e+02,1.214388775439262531e+02
1.289626442181884727e+02,3.280650740315809344e+01,6.194046777709043283e+01,6.728720740995019867e+01,5.150930070409209094e+01,9.427866780731564234e+01,6.201812951722283884e+01,8.963351225559368629e+01,4.454185789049881095e+01,1.851724702544391619e+02,7.272051584969061011e+00,2.506570103368581570e+01,7.299202379547192265e+01,2.472164795776140807e+02,2.030297877070963608e+01
6.717301240172946564e+01,2.137371941332111902e+01,3.498472176076587203e+01,7.188778639329621001e+01,3.822744165576079212e+01,4.357798233972705049e+01,1.012231487115178084e+02,3.853714240749070541e+01,1.538217878166976682e+01,1.782535380551121591e+02,5.596868671224123659e+01,7.294026481119018968e+01,9.634445342142036850e+01,1.213804433150796029e+02,6.274547981967754140e+01
4.572934260852789379e+01,2.332855114904803884e+01,2.107628324441252943e+01,1.038599857199708687e+01,2.538938361876581951e+01,1.676877311511934820e+01,5.745879473813815963e+01,2.337656746499954608e+01,4.547965185683578682e+01,1.983679886212555488e+01,2.004868781228799790e+01,5.950877597414436782e-01,2.513795600132942809e+01,1.093899834156066841e+00,2.294223362515267262e+00
1.373844438057757600e+02,4.283179745512313019e+01,4.979819482514333373e+01,8.441408076405816985e+01,2.438114846753294174e+01,7.622222631037061547e+01,8.844090836677747802e+01,5.474947952674328633e+01,7.277227083661288987e+01,1.057103320038644370e+02,1.912893707201811822e+01,4.223694388438962477e+01,8.205553028132473514e+01,8.745235510860577222e+01,3.942135129165982477e+01
2.915369568048926752e+01,3.871607075621665928e+01,3.053437758787102396e+01,6.671614199695746095e+01,1.088830843719506269e+01,1.542265489815846813e+01,3.043513862949423654e+01,1.244537032518640096e+01,2.429896704512661287e+01,6.207516597551192916e+01,1.946400145829485595e+01,2.081272619633663368e+01,2.230981555369838176e+01,1.814016543047679306e+02,1.232591115469511855e+01
9.236473778490825453e+02,3.725909903695993535e+02,6.024584560614827069e+02,8.374026097999829972e+02,2.572057211788469431e+02,5.459048693051857981e+02,6.672630318935946434e+02,3.215184017570917945e+02,6.178196403695143317e+02,5.825808150738567747e+03,3.597580726473424306e+02,1.010808946743379920e+03,6.456062114573279587e+02,9.121389938944712412e+02,5.490685259345278837e+02
1.391699923010016278e+02,4.350431903596209082e+01,1.137696532275387682e+02,1.193422938376244673e+02,4.534634338091076700e+01,6.228032306397111029e+01,1.314296786566710296e+02,4.432971931316603786e+01,6.950153326129357367e+01,1.850373643191271071e+02,4.680789302149017317e+01,9.921689149372869565e+01,6.488990635336976709e+01,6.893275593239549437e+01,1.194413328017492546e+02
1.506734543919180851e+02,2.376709901765999788e+01,1.191216289415435199e+02,4.950965083724349824e+01,9.003997918195486250e+01,9.668442611366080541e+01,1.117609953575882145e+02,3.390673424842330519e+01,5.437127435110025431e+01,1.212050817957264712e+02,3.305927533270447327e+01,8.106419546464137227e+01,9.553291493841614113e+01,7.979317917477767708e+01,5.951011085264102007e+01
5.358883506783684680e+01,2.636859678300469412e+01,3.908485279601735130e+01,4.352727421315753276e+01,5.678384234739696979e+01,7.117005177114515391e+01,6.701063780093771527e+01,6.727041593338350367e+01,8.948889255958714273e+01,3.093377413984316249e+01,5.604716064974539336e+01,4.850076195448209404e+01,5.369132192116848756e+01,7.705960694921259346e+01,5.147397511308133744e+01
1.168365829161627062e+03,5.007131357916725278e+02,5.788130824390988209e+02,1.296953776107128306e+03,4.759993201182617781e+02,7.912893077885645425e+02,1.048095814227506708e+03,6.021530171247056842e+02,5.562242628044577941e+02,3.654242052807738219e+03,4.531127340024177101e+02,1.139854282221597714e+03,9.944456588191231958e+02,1.474504937277803720e+03,5.992327893083000845e+02
3.097330473503755456e+03,1.651610292931276263e+03,2.163555691975336231e+03,1.705689308901887125e+04,1.996359085300357947e+03,2.784380174013984742e+03,2.717308800972271001e+03,2.448983450330325468e+03,1.605718451825574675e+03,3.920267975250731979e+03,1.204438552804941764e+03,2.653259463663711358e+03,2.817820324703265214e+03,3.570256122028225946e+03,1.974818051677362746e+03
2.000257583132956256e+02,3.344458959999992942e+01,4.104917805166348899e+01,7.355991129873694945e+01,9.757937621167673115e+01,8.027679982095189359e+01,6.843384075637965225e+01,1.482801878394044195e+02,5.707057024500269904e+01,4.773801960244481535e+01,4.403175662966524584e+01,4.659315008858618512e+01,1.040628552301081697e+02,9.751062891767931262e+01,5.134337739440471182e+01
1.258444457476189200e+02,3.462341982812631613e+01,7.432339964441115399e+01,8.647599491385112458e+01,4.143465249109646464e+01,6.446338475199711127e+01,8.932007782908983984e+01,4.238792538604667470e+01,3.137804973922271046e+01,4.296244626190955387e+02,2.145188364030435935e+01,4.561784175257567142e+01,9.127650206406107714e+01,4.069090845868488771e+01,4.808705113381790852e+01
1.139135163947995153e+02,9.624885322496278661e+01,4.564035698483770034e+02,1.418087905518668776e+02,1.132606425202893803e+02,2.469400298233032345e+02,2.292079902336386965e+02,1.217677831999124862e+02,1.195800481267809943e+02,1.768554656791297930e+02,6.191828065011972626e+01,1.645960770716991988e+02,2.138977589027989552e+02,8.190111288478051677e+01,1.087000808875412332e+02
7.770082028791652817e+01,4.083700524996432790e+01,6.920469219711650055e+01,6.740646961917821045e+01,6.071453929338757405e+01,8.901573341862943778e+01,9.721613327436773488e+01,7.924330137869945645e+01,4.872706832282422340e+01,5.856798093237969738e+01,3.021181452509075882e+01,2.493223478531087522e+01,6.087704782675457693e+01,1.155321844964054776e+02,5.681297439197483357e+01
9.032262378955610416e+01,1.618239022351017908e+01,3.198020178119515222e+01,5.060412356411082158e+01,2.471723414055611556e+01,4.172474793678044591e+01,4.220721388352301773e+01,4.681122233687661804e+01,1.867783775519640344e+01,1.843153671094957531e+02,1.020413140427626253e+01,6.225259485661123193e+01,6.772185104461759408e+01,1.446341461825469992e+02,2.764431399114730681e+01
3.931409494885676281e+01,3.758301651526382869e+01,8.836772576821479674e+01,9.482423186370186841e+01,7.518286557110737078e+01,1.160122676871882419e+02,1.201038389078371580e+02,1.529195121117958820e+02,5.817407309340578792e+01,6.763067873451645085e+01,6.298771648922441813e+01,6.793804215962352089e+01,8.716452297001391969e+01,1.003734672889026598e+02,7.842394589034721264e+01
9.076473827519595261e+01,1.876516461727443286e+01,3.177385155846283737e+01,2.024483974963397159e+01,3.837988549109633851e+01,1.944752570615404252e+01,1.482396744424141843e+01,2.669622051387162287e+01,2.353120380908186249e+01,9.883663965763490467e+01,4.916093337653138917e+01,4.791081602302486431e+01,5.915406344157531748e+01,5.238978095446110217e+01,1.112036938175993050e+01
4.852737114429231724e+01,5.467543178230598500e+01,2.941720321962757367e+01,4.242295578452252869e+01,4.713614273415434042e+01,1.016532940691092080e+02,1.122982190603728014e+02,1.384813098211905356e+02,7.462802323200945409e+01,1.462111117778147502e+02,4.617394488778077744e+01,4.075719609819908840e+01,7.748886039142314530e+01,5.204333873289913726e+01,1.408559726429833603e+01
4.704948602676946479e+01,1.855887372950165570e+01,2.901295837808100231e+01,4.550351846133036560e+01,4.796559271640519029e+01,1.550115468820067406e+02,6.089850630721624469e+01,2.759293420292106447e+01,3.089479649499785197e+01,3.597611770076775173e+01,1.612464496149520343e+01,7.814391920232068856e+00,2.854807527637085940e+01,1.989726776245903750e+01,2.215128917944548803e+01
6.036186145468781206e+02,3.874830985568952997e+02,3.282879231359926848e+02,9.284633622754816997e+02,4.377689724446527748e+02,4.931109825254605425e+02,5.307364033508945340e+02,4.015493085921238503e+02,3.401791217549702537e+02,3.314034221852388328e+03,2.173193171251670037e+02,4.058410348370045995e+02,5.062346981350211195e+02,1.330192496210022000e+03,3.091804446570445180e+02
